miner,epoch,param.penalty,param.gasreward,param.wincount,block_reward,total_reward,penalty,reward_payable
t01002,718,0,0,1,5491763813145795276,5491763813145795276,0,5491763813145795276
t01000,719,0,337277034,1,5491763310616025659,5491763310953302693,0,5491763310953302693
t01001,719,0,19652999,2,10983526621232051318,10983526621251704317,0,10983526621251704317
t01002,720,0,453345987,4,21967051232345208133,21967051232798554120,0,21967051232798554120
t01001,720,0,0,1,5491762808086302033,5491762808086302033,0,5491762808086302033
t01000,720,0,0,2,10983525616172604066,10983525616172604066,0,10983525616172604066
t01002,721,0,727776155,1,5491762305556624399,5491762306284400554,0,5491762306284400554
t01001,721,0,0,4,21967049222226497598,21967049222226497598,0,21967049222226497598
t01002,722,0,1100126276,2,10983523606053985515,10983523607154111791,0,10983523607154111791
t01001,722,0,0,2,10983523606053985515,10983523606053985515,0,10983523606053985515
t01002,723,0,378338742,1,5491761300497407107,5491761300875745849,0,5491761300875745849
t01000,723,0,20574999,1,5491761300497407107,5491761300517982106,0,5491761300517982106
t01002,724,0,443319465,2,10983521595935734898,10983521596379054363,0,10983521596379054363
t01002,725,0,615917590,3,16475280886315121349,16475280886931038939,0,16475280886931038939
t01000,725,0,0,1,5491760295438373783,5491760295438373783,0,5491760295438373783
t01001,725,0,0,2,10983520590876747566,10983520590876747566,0,10983520590876747566
t01002,726,0,694045486,3,16475279378726778325,16475279379420823811,0,16475279379420823811
t01001,726,0,0,1,5491759792908926108,5491759792908926108,0,5491759792908926108
t01000,726,0,0,1,5491759792908926108,5491759792908926108,0,5491759792908926108
t01002,727,0,637544682,1,5491759290379524425,5491759291017069107,0,5491759291017069107
t01000,727,0,0,2,10983518580759048851,10983518580759048851,0,10983518580759048851
t01002,728,0,3252495290,1,5491758787850168735,5491758791102664025,0,5491758791102664025
t01000,728,0,0,1,5491758787850168735,5491758787850168735,0,5491758787850168735
t01001,728,0,0,2,10983517575700337470,10983517575700337470,0,10983517575700337470
t01002,729,0,1237640538,2,10983516570641718072,10983516571879358610,0,10983516571879358610
t01000,729,0,139466670,1,5491758285320859036,5491758285460325706,0,5491758285460325706
t01000,730,0,716556612,1,5491757782791595329,5491757783508151941,0,5491757783508151941
t01002,730,0,854991,1,5491757782791595329,5491757782792450320,0,5491757782792450320
t01001,730,0,0,1,5491757782791595329,5491757782791595329,0,5491757782791595329
t01000,731,0,625613617,1,5491757280262377614,5491757280887991231,0,5491757280887991231
t01002,732,0,25434998,5,27458783888666029454,27458783888691464452,0,27458783888691464452
t01001,732,0,0,1,5491756777733205890,5491756777733205890,0,5491756777733205890
t01000,732,0,0,2,10983513555466411781,10983513555466411781,0,10983513555466411781
t01000,733,0,3490695495,4,21967025100816320636,21967025104307016131,0,21967025104307016131
t01002,733,0,0,3,16475268825612240477,16475268825612240477,0,16475268825612240477
t01001,733,0,40387998,2,10983512550408160318,10983512550448548316,0,10983512550448548316
t01000,734,0,673099810,5,27458778863375002098,27458778864048101908,0,27458778864048101908
t01002,734,0,0,3,16475267318025001258,16475267318025001258,0,16475267318025001258
t01001,734,0,40156158,1,5491755772675000419,5491755772715156577,0,5491755772715156577
t01001,735,0,8382687112,1,5491755270145966671,5491755278528653783,0,5491755278528653783
t01002,735,0,0,1,5491755270145966671,5491755270145966671,0,5491755270145966671
t01000,735,0,0,2,10983510540291933343,10983510540291933343,0,10983510540291933343
t01000,736,0,8208404235,4,21967019070467915663,21967019078676319898,0,21967019078676319898
t01000,737,0,380430849,1,5491754265088037151,5491754265468468000,0,5491754265468468000
t01002,738,0,421708717,1,5491753762559141379,5491753762980850096,0,5491753762980850096
t01000,738,0,0,1,5491753762559141379,5491753762559141379,0,5491753762559141379
t01000,739,0,474031275,1,5491753260030291598,5491753260504322873,0,5491753260504322873
t01002,741,0,832339778,1,5491752757501487810,5491752758333827588,0,5491752758333827588
t01000,741,0,0,1,5491752757501487810,5491752757501487810,0,5491752757501487810
t01000,742,0,473525758,2,10983503504888036416,10983503505361562174,0,10983503505361562174
t01002,742,0,0,2,10983503504888036416,10983503504888036416,0,10983503504888036416
t01000,743,0,1540249979,3,16475253749746057184,16475253751286307163,0,16475253751286307163
t01002,743,0,0,2,10983502499830704789,10983502499830704789,0,10983502499830704789
t01002,745,0,3228059475,2,10983501494773465146,10983501498001524621,0,10983501498001524621
t01002,746,0,215842093,2,10983499484659261811,10983499484875103904,0,10983499484875103904
t01002,747,0,341971548,1,5491749239801149059,5491749240143120607,0,5491749240143120607
t01000,747,0,0,3,16475247719403447178,16475247719403447178,0,16475247719403447178
t01002,748,0,418176564,1,5491748737272713205,5491748737690889769,0,5491748737690889769
t01000,748,0,0,3,16475246211818139615,16475246211818139615,0,16475246211818139615
t01002,749,0,557685729,4,21966992938977293369,21966992939534979098,0,21966992939534979098
t01002,750,0,524583058,1,5491747732215979471,5491747732740562529,0,5491747732740562529
t01002,751,0,433969625,2,10983494459375363184,10983494459809332809,0,10983494459809332809
t01000,751,0,21395999,1,5491747229687681592,5491747229709077591,0,5491747229709077591
t01002,752,0,705372884,1,5491746727159429705,5491746727864802589,0,5491746727864802589
t01000,752,0,0,2,10983493454318859410,10983493454318859410,0,10983493454318859410
t01000,753,0,731751327,1,5491746224631223809,5491746225362975136,0,5491746225362975136
t01002,754,0,458195828,3,16475237166309191717,16475237166767387545,0,16475237166767387545
t01000,754,0,0,4,21966982888412255623,21966982888412255623,0,21966982888412255623
t01000,755,0,751131831,2,10983490439149899987,10983490439901031818,0,10983490439901031818
t01002,755,0,0,3,16475235658724849981,16475235658724849981,0,16475235658724849981
t01002,756,0,920130359,1,5491744717046882073,5491744717967012432,0,5491744717967012432
t01000,756,0,0,3,16475234151140646220,16475234151140646220,0,16475234151140646220
t01000,757,0,26188998,2,10983488429037720289,10983488429063909287,0,10983488429063909287
t01002,758,0,28515658,1,5491743711990884208,5491743712019399866,0,5491743712019399866
t01000,759,0,3651783366,1,5491743209462954263,5491743213114737629,0,5491743213114737629
t01002,759,0,0,2,10983486418925908526,10983486418925908526,0,10983486418925908526
t01000,760,0,2991313833,3,16475228120805210928,16475228123796524761,0,16475228123796524761
t01002,760,0,0,3,16475228120805210928,16475228120805210928,0,16475228120805210928
t01002,761,0,1063470999,1,5491742204407232347,5491742205470703346,0,5491742205470703346
t01000,761,0,0,2,10983484408814464695,10983484408814464695,0,10983484408814464695
t01002,762,0,24744998,2,10983483403758880756,10983483403783625754,0,10983483403783625754
t01000,762,0,0,2,10983483403758880756,10983483403758880756,0,10983483403758880756
t01000,763,0,2163890471,2,10983482398703388799,10983482400867279270,0,10983482400867279270
t01002,763,0,0,2,10983482398703388799,10983482398703388799,0,10983482398703388799
t01002,764,0,1055474777,3,16475222090471983239,16475222091527458016,0,16475222091527458016
t01000,764,0,0,1,5491740696823994413,5491740696823994413,0,5491740696823994413
t01002,765,0,1190235730,1,5491740194296340418,5491740195486576148,0,5491740195486576148
t01001,766,0,9556764219,3,16475219075306197246,16475219084862961465,0,16475219084862961465
t01002,766,0,0,2,10983479383537464830,10983479383537464830,0,10983479383537464830
t01000,766,0,0,1,5491739691768732415,5491739691768732415,0,5491739691768732415
t01002,767,0,26684998,1,5491739189241170403,5491739189267855401,0,5491739189267855401
t01001,767,0,0,3,16475217567723511211,16475217567723511211,0,16475217567723511211
t01002,768,0,520848459,1,5491738686713654384,5491738687234502843,0,5491738687234502843
t01000,768,0,0,1,5491738686713654384,5491738686713654384,0,5491738686713654384
t01001,768,0,0,2,10983477373427308768,10983477373427308768,0,10983477373427308768
t01000,769,0,392552704,1,5491738184186184356,5491738184578737060,0,5491738184578737060
t01002,769,0,0,3,16475214552558553068,16475214552558553068,0,16475214552558553068
t01002,770,0,810405413,2,10983475363317520639,10983475364127926052,0,10983475364127926052
t01000,770,0,0,3,16475213044976280959,16475213044976280959,0,16475213044976280959
t01001,770,0,0,3,16475213044976280959,16475213044976280959,0,16475213044976280959
t01002,771,0,478707571,2,10983474358262764550,10983474358741472121,0,10983474358741472121
t01000,771,0,0,1,5491737179131382275,5491737179131382275,0,5491737179131382275
t01000,772,0,252492148,3,16475210029812150666,16475210030064642814,0,16475210030064642814
t01001,772,0,0,2,10983473353208100444,10983473353208100444,0,10983473353208100444
t01001,773,0,1487387444,2,10983472348153528321,10983472349640915765,0,10983472349640915765
t01000,773,0,0,1,5491736174076764160,5491736174076764160,0,5491736174076764160
t01001,774,0,26072998,1,5491735671549524091,5491735671575597089,0,5491735671575597089
t01001,775,0,3607611753,2,10983470338044660026,10983470341652271779,0,10983470341652271779
t01002,775,0,0,2,10983470338044660026,10983470338044660026,0,10983470338044660026
t01000,776,0,1612895944,1,5491734666495181927,5491734668108077871,0,5491734668108077871
t01001,776,0,0,1,5491734666495181927,5491734666495181927,0,5491734666495181927
t01000,777,0,689422042,1,5491734163968079832,5491734164657501874,0,5491734164657501874
t01002,777,0,19876669,2,10983468327936159664,10983468327956036333,0,10983468327956036333
t01001,777,0,0,1,5491734163968079832,5491734163968079832,0,5491734163968079832
t01001,778,0,189340616,2,10983467322882047458,10983467323071388074,0,10983467323071388074
t01000,778,0,0,3,16475200984323071187,16475200984323071187,0,16475200984323071187
t01000,779,0,2972130922,2,10983466317828027236,10983466320800158158,0,10983466320800158158
t01001,779,0,0,5,27458665794570068090,27458665794570068090,0,27458665794570068090
t01000,780,0,28039198,1,5491732656387049498,5491732656415088696,0,5491732656415088696
t01001,780,0,0,2,10983465312774098996,10983465312774098996,0,10983465312774098996
t01002,780,0,0,3,16475197969161148494,16475197969161148494,0,16475197969161148494
t01002,781,0,1155399030,2,10983464307720262740,10983464308875661770,0,10983464308875661770
t01000,781,0,20345999,3,16475196461580394110,16475196461600740109,0,16475196461600740109
t01001,781,0,0,3,16475196461580394110,16475196461580394110,0,16475196461580394110
t01000,782,0,546211106,1,5491731651333259233,5491731651879470339,0,5491731651879470339
t01001,782,0,0,3,16475194953999777700,16475194953999777700,0,16475194953999777700
t01002,782,0,0,3,16475194953999777700,16475194953999777700,0,16475194953999777700
t01001,783,0,700515335,1,5491731148806433088,5491731149506948423,0,5491731149506948423
t01000,783,0,883991,3,16475193446419299266,16475193446420183257,0,16475193446420183257
t01001,784,0,919382928,2,10983461292559305871,10983461293478688799,0,10983461293478688799
t01002,784,0,0,2,10983461292559305871,10983461292559305871,0,10983461292559305871
t01000,784,0,0,3,16475191938838958806,16475191938838958806,0,16475191938838958806
t01001,785,0,891772880,2,10983460287505837548,10983460288397610428,0,10983460288397610428
t01000,785,0,0,1,5491730143752918774,5491730143752918774,0,5491730143752918774
t01002,785,0,0,4,21966920575011675096,21966920575011675096,0,21966920575011675096
t01001,786,0,544255340,1,5491729641226230604,5491729641770485944,0,5491729641770485944
t01002,786,0,0,4,21966918564904922416,21966918564904922416,0,21966918564904922416
t01000,786,0,0,4,21966918564904922416,21966918564904922416,0,21966918564904922416
t01000,787,0,809640914,1,5491729138699588425,5491729139509229339,0,5491729139509229339
t01002,787,0,0,1,5491729138699588425,5491729138699588425,0,5491729138699588425
t01001,788,0,3585157195,2,10983457272345984478,10983457275931141673,0,10983457275931141673
t01002,788,0,139527900,1,5491728636172992239,5491728636312520139,0,5491728636312520139
t01000,788,0,0,3,16475185908518976717,16475185908518976717,0,16475185908518976717
t01001,789,0,27286998,1,5491728133646442044,5491728133673729042,0,5491728133673729042
t01002,789,0,0,1,5491728133646442044,5491728133646442044,0,5491728133646442044
t01000,789,0,0,2,10983456267292884088,10983456267292884088,0,10983456267292884088
t01000,790,0,3940328101,2,10983455262239875680,10983455266180203781,0,10983455266180203781
t01002,790,0,0,4,21966910524479751361,21966910524479751361,0,21966910524479751361
t01001,790,0,0,4,21966910524479751361,21966910524479751361,0,21966910524479751361
t01002,791,0,903491837,2,10983454257186959256,10983454258090451093,0,10983454258090451093
t01000,791,0,160368439,1,5491727128593479628,5491727128753848067,0,5491727128753848067
t01001,791,0,0,3,16475181385780438885,16475181385780438885,0,16475181385780438885
t01001,792,0,623361956,3,16475179878201202224,16475179878824564180,0,16475179878824564180
t01000,792,0,0,1,5491726626067067408,5491726626067067408,0,5491726626067067408
t01002,792,0,0,4,21966906504268269632,21966906504268269632,0,21966906504268269632
t01000,793,0,628334775,4,21966904494162804717,21966904494791139492,0,21966904494791139492
t01001,793,0,0,1,5491726123540701179,5491726123540701179,0,5491726123540701179
t01002,793,0,0,2,10983452247081402358,10983452247081402358,0,10983452247081402358
t01000,794,0,26670998,2,10983451242028761884,10983451242055432882,0,10983451242055432882
t01001,794,0,0,1,5491725621014380942,5491725621014380942,0,5491725621014380942
t01002,794,0,0,3,16475176863043142826,16475176863043142826,0,16475176863043142826
t01000,795,0,941873851,1,5491725118488106696,5491725119429980547,0,5491725119429980547
t01002,795,0,0,1,5491725118488106696,5491725118488106696,0,5491725118488106696
t01002,796,0,227322120,3,16475173847885635327,16475173848112957447,0,16475173848112957447
t01000,796,0,0,1,5491724615961878442,5491724615961878442,0,5491724615961878442
t01002,797,0,26726998,1,5491724113435696180,5491724113462423178,0,5491724113462423178
t01000,797,0,0,2,10983448226871392360,10983448226871392360,0,10983448226871392360
t01000,798,0,1247852037,1,5491723610909559909,5491723612157411946,0,5491723612157411946
t01001,798,0,0,2,10983447221819119818,10983447221819119818,0,10983447221819119818
t01002,798,0,0,2,10983447221819119818,10983447221819119818,0,10983447221819119818
t01000,799,0,941580813,3,16475169325150408890,16475169326091989703,0,16475169326091989703
t01001,799,0,0,3,16475169325150408890,16475169325150408890,0,16475169325150408890
t01002,800,0,1095269343,1,5491722605857425342,5491722606952694685,0,5491722606952694685
t01000,800,0,0,2,10983445211714850684,10983445211714850684,0,10983445211714850684
t01001,800,0,0,2,10983445211714850684,10983445211714850684,0,10983445211714850684
